Configuration loaded
Connected to MongoDB: avtopia_devdb
WARNING: Could not create unique placeId index: {ok: 0.0, errmsg: Index build failed: 55ee6fc0-1a22-4f5a-9740-cdcfdbc7c706: Collection avtopia_devdb.avtopia_business ( 4a5df79e-dc57-44fb-a75c-5a7df823bcce ) :: caused by :: E11000 duplicate key error collection: avtopia_devdb.avtopia_business index: placeId_1 dup key: { placeId: null }, code: 11000, codeName: DuplicateKey, keyPattern: {placeId: 1}, keyValue: {placeId: null}, $clusterTime: {clusterTime: Timestamp(1777993066, 9), signature: {hash: BsonBinary(0345e3b2151cf164544e42dd2601fb696358dc64), keyId: 7598248908464062466}}, operationTime: Timestamp(1777993066, 9)}
Reconnected to MongoDB
Loaded 1057 cached geocode result(s) from assets/db_code lookups/charter_geocode_cache.json
Loaded 1974 charter operator entries from assets/charter_operators.json

Geocoding 1067 charters with no airport code...
Airport geocoding: 1026 assigned, 41 could not resolve.

Skipping 2 entries with no name.
  [~] UPD  "BRISTOW LLC" | LAKE  CHARLES, LA
  [~] UPD  "BRISTOW U.S. LLC" | NEW IBERIA, LA
  [~] UPD  "BTR AIR CHARTER & MANAGEMENT, INC." | BATON ROUGE, LA
  [~] UPD  "BTR AIR CHARTER & MGMT. INC." | BATON ROUGE, LA
  [~] UPD  "CAJUN AIR LLC" | BARATARIA, LA
  [~] UPD  "CHEM-AIR, LLC" | SHREVEPORT, LA
  [~] UPD  "EXECUTIVE AIRCRAFT CHARTER SERVICES, LLC." | LAFAYETTE, LA
  [~] UPD  "FLIGHTLINE FIRST, LLC" | NEW ORLEANS, LA
  [~] UPD  "GULF COAST AVIATION CHARTER LLC" | NEW ORLEANS, LA
  [~] UPD  "JAZZ AVIATION LLC" | NEW ORLEANS, LA
  [~] UPD  "METRO AVIATION, INC" | SHREVEPORT, LA
  [~] UPD  "PANTHER HELICOPTERS INC" | BELLE CHASSE, LA
  [~] UPD  "PHI AVIATION, LLC" | LAFAYETTE, LA
  [~] UPD  "ROTORCRAFT LEASING COMPANY, L.L.C." | BROUSSARD, LA
  [~] UPD  "RUSTON AVIATION" | RUSTON, LA
  [~] UPD  "SKYX CORP." | HAMMOND, LA
  [~] UPD  "SOUTHERN HELICOPTERS" | BATON ROUGE, LA
  [~] UPD  "SOUTHERN SEAPLANE, INC." | BELLE CHASSE, LA
  [~] UPD  "T & M AVIATION" | Abbeville, LA
  [~] UPD  "ZEPP AIR INC" | NATCHEZ, LA
  [~] UPD  "ABOVE THE HUB LLC" | BEDFORD, MA
  [~] UPD  "AERO CHARTER NEW ENGLAND" | MANSFIELD, MA
  [~] UPD  "AIRCRAFT SERVICES GROUP, INC." | BEDFORD, MA
  [~] UPD  "BERKSHIRE AVIATION HOLDINGS, INC." | GREAT BARRINGTON, MA
  [~] UPD  "BOSTON EXECUTIVE HELICOPTERS" | NORWOOD, MA
  [~] UPD  "CAPE AIR" | BOSTON, MA
  [~] UPD  "CAPE CLEAR, LLC" | CONCORD, MA
  [~] UPD  "ELEVATE JET" | BEDFORD, MA
  [~] UPD  "GREAT POINT AIR CHARTER LLC" | PLYMOUTH, MA
  [~] UPD  "GULL AIR" | HYANNIS, MA
  [~] UPD  "HARVARD AIR TAXI LLC" | ANDOVER, MA
  [~] UPD  "HARVARD AIR TAXI, LLC DBA SKIP AIR" | LAWRENCE, MA
  [~] UPD  "JANNUS AIR" | VINEYARD HAVEN, MA
  [~] UPD  "KESTREL AVIATION, INC." | NORWOOD, MA
  [~] UPD  "NEW ENGLAND LIFE FLIGHT INC" | BEDFORD, MA
  [~] UPD  "PRO AIRWAYS, LLC" | PLYMOUTH, MA
  [~] UPD  "SHORELINE AVIATION, INC." | MARSHFIELD, MA
  [~] UPD  "TOSTE AIR" | BEDFORD, MA
  [~] UPD  "TUCKAMORE AVIATION" | NORWOOD, MA
  [~] UPD  "TUCKAMORE AVIATION CORPORATION" | HUDSON, MA
  [~] UPD  "WALTZING MATILDA AVIATION LLC" | BEDFORD, MA
  [~] UPD  "ACCESSAIR CHARTERS" | BALTIMORE, MD
  [~] UPD  "ACCESSAIR CHARTERS AND MANAGEMENT, LLC." | GLEN BURNIE, MD
  [~] UPD  "BAY LAND AVIATION, INC." | SALISBURY, MD
  [~] UPD  "EAST COAST FLIGHT SERVICES, INC." | EASTON, MD
  [~] UPD  "EXECUTIVE FLIGHT SOLUTIONS LLC" | MIDDLE RIVER, MD
  [~] UPD  "K AND R AVIATION LLC" | GAITHERSBURG, MD
  [~] UPD  "NAVY ANNAPOLIS FLIGHT CENTER" | ANNAPOLIS, MD
  [~] UPD  "OCEAN AVIATION INC" | BERLIN, MD
  [~] UPD  "OPEN AIR" | GAITHERSBURG, MD
  [~] UPD  "SKYTECH TRAVEL LLC" | WESTMINSTER, MD
  [~] UPD  "TRIDENT AIRCRAFT" | EASTON, MD
  [~] UPD  "ACADIAN SEAPLANES LLC" | RANGELEY, ME
  [~] UPD  "CURRIER'S FLYING SERVICE, INC." | GREENVILLE JUNCTION, ME
  [~] UPD  "CURRIERS FLYING SERVICE INC" | GREENVILLE JUNCTION, ME
  [~] UPD  "FLETCHER MOUNTAIN AVIATION LLC" | HAMPDEN, ME
  [~] UPD  "JACKS AIR SERVICE INC" | GREENVILLE, ME
  [~] UPD  "JAMES W. STRANG" | MILLINOCKET, ME
  [~] UPD  "LIBBY PINNACLE AIR" | T8 R9, ME
  [~] UPD  "LIFEFLIGHT AVIATION SERVICES LLC" | BANGOR, ME
  [~] UPD  "MAC JET CHARTER" | PORTLAND, ME
  [~] UPD  "MAINE INSTRUMENT FLIGHT" | AUGUSTA, ME
  [~] UPD  "MAINE WOODS SEAPLANE SERVICE" | MUNSUNGAN LAKE, ME
  [~] UPD  "PENOBSCOT ISLAND AIR" | ROCKLAND, ME
  [~] UPD  "PINE TREE HELICOPTERS LLC" | SANFORD, ME
  [~] UPD  "PORTLAND JETS CHARTER LLC" | PORTLAND, ME
  [~] UPD  "45 NORTH AVIATION" | TRAVERSE CITY, MI
  [~] UPD  "AIRA AVIATION" | HOWELL, MI
  [~] UPD  "AL'S AIR SERVICE" | OVID, MI
  [~] UPD  "ASTRO STAR AVIATION, INC." | NILES, MI
  [~] UPD  "BRENNAIR LLC" | LANSING, MI
  [~] UPD  "BUSINESS JET MANAGERS, INC." | DETROIT, MI
  [~] UPD  "C&C AVIATION LLC" | KINGSFORD, MI
  [~] UPD  "CHERRY CAPITAL FLIGHT LLC" | TRAVERSE CITY, MI
  [~] UPD  "CONSTRUCTION HELICOPTERS, LLC" | HOWELL, MI
  [~] UPD  "CORPORATE EAGLE MANAGEMENT SERVICES, INC." | WATERFORD, MI
  [~] UPD  "CORPORATE FLIGHT, INC." | PONTIAC, MI
  [~] UPD  "CSA AIR, INC." | KINGSFORD, MI
  [~] UPD  "DCT AIR" | PONTIAC, MI
  [~] UPD  "EXTRAORDINAIR JETS, LLC" | KINGSFORD, MI
  [~] UPD  "FIRST WING MANAGEMENT, LLC" | GRAND RAPIDS, MI
  [~] UPD  "FLAGSHIP PRIVATE AIR LLC" | DETROIT, MI
  [~] UPD  "FRESH AIR AVIATION" | CHARLEVOIX, MI
  [~] UPD  "GRANDAIR AVIATION, INC." | GRAND LEDGE, MI
  [~] UPD  "HANTZ AIR, L.L.C." | BELLEVILLE, MI
  [~] UPD  "HELIMAX AVIATION, LLC" | HOWELL, MI
  [~] UPD  "IFL GROUP, INC." | PONTIAC, MI
  [~] UPD  "ISLAND AIRWAYS" | CHARLEVOIX, MI
  [~] UPD  "ISLE ROYALE SEAPLANES" | HANCOCK, MI
  [~] UPD  "JAX JETS INC" | WATERFORD TWP, MI
  [~] UPD  "KALITTA CHARTERS, LLC" | DETROIT, MI
  [~] UPD  "KUBICK AVIATION SERVICES, INC." | IRON MOUNTAIN, MI
  [~] UPD  "MCMAHON HELICOPTER SERVICES, INC." | PLYMOUTH, MI
  [~] UPD  "MICHIGAN HELICOPTERS" | WATERFORD, MI
  [~] UPD  "NORTH COUNTRY AVIATION, INC." | GAYLORD, MI
  [~] UPD  "NORTHERN JET MANAGEMENT" | GRAND RAPIDS, MI
  [~] UPD  "NORTHWOODS AVIATION" | GAYLORD, MI
  [~] UPD  "OTTER AIR SERVICES " | GRAND RAPIDS, MI
  [~] UPD  "PENTASTAR AVIATION CHARTER, INC." | WATERFORD, MI
  [~] UPD  "RAI JETS" | KALAMAZOO, MI
  [~] UPD  "ROYAL AIR FREIGHT, INC." | PONTIAC, MI
  [~] UPD  "SPECTRUM HEALTH HOSPITALS" | GRAND RAPIDS, MI
  [~] UPD  "USA JET AIRLINES, INC." | DETROIT, MI
  [~] UPD  "A B FLIGHT SERVICES INC" | EDINA, MN
  [~] UPD  "ADVENTURE AIR CHARTERS INC" | TOWER, MN
  [~] UPD  "ALEXANDRIA AVIATION, INC" | ALEXANDRIA, MN
  [~] UPD  "AVIATION CHARTER, INC." | MINNEAPOLIS, MN
  [~] UPD  "B 2 W CORPORATION" | WINONA, MN
  [~] UPD  "BEMIDJI AVIATION SERVICES, INC." | BEMIDJI, MN
  [~] UPD  "BEST JETS INTERNATIONAL" | MINNEAPOLIS, MN
  [~] UPD  "BRAINERD HELICOPTER SERVICE INC" | BRAINERD, MN
  [~] UPD  "BRAINERD HELICOPTER SERVICES INC." | BRAINERD, MN
  [~] UPD  "CLUB JET CHARTER, LLC" | MINNEAPOLIS, MN
  [~] UPD  "COMPLETE HELICOPTERS INC." | BLAINE, MN
  [~] UPD  "CRITICAL CARE SERVICES INC" | BLAINE, MN
  [~] UPD  "HUMMINGBIRD VENTURES LLC" | EDEN PRAIRIE, MN
  [~] UPD  "LAKE SUPERIOR HELICOPTERS, LLC" | DULUTH, MN
  [~] UPD  "MAYO CLINIC" | ROCHESTER, MN
  [~] UPD  "NORTH CENTRAL AVIATION, INC." | MINNEAPOLIS, MN
  [~] UPD  "NORTH MEMORIAL HEALTH CARE" | CRYSTAL, MN
  [~] UPD  "NORTH STAR AVIATION, INC." | MANKATO, MN
  [~] UPD  "NORTHERN AIR TRANSPORT INC" | GRAND RAPIDS, MN
  [~] UPD  "PENTASTAR AVIATION" | ST PAUL, MN
  [~] UPD  "PREMIUM AIR LLC" | DULUTH, MN
  [~] UPD  "SAWTOOTH AVIATION LLC" | GRAND MARAIS, MN
  [~] UPD  "SC AVIATION, INC." | MINNEAPOLIS, MN
  [~] UPD  "THUNDERBIRD AVIATION" | MINNEAPOLIS, MN
  [~] UPD  "VENTURE NORTH AVIATION LLC" | CLOQUET, MN
  [~] UPD  "WEIDENDORF INVESTMENTS, LLC" | HINCKLEY, MN
  [~] UPD  "WRIGHT AERO, INC." | ST CLOUD, MN
  [~] UPD  "AERO CHARTER, INC." | ST LOUIS, MO
  [~] UPD  "AIR ASSOCIATES CHARTER, INC." | KANSAS CITY, MO
  [~] UPD  "AIR EVAC EMS, INC." | O'FALLON, MO
  [~] UPD  "ALG JET" | KANSAS CITY, MO
  [~] UPD  "ATD FLIGHT SYSTEMS LLC" | KANSAS CITY, MO
  [~] UPD  "AVIATION ENTERPRISES, INC." | SPRINGFIELD, MO
  [~] UPD  "AXIOM AVIATION GROUP" | LAMAR, MO
  [~] UPD  "BARON AVIATION SERVICES, INC." | VICHY, MO
  [~] UPD  "BURGESS AIRCRAFT MANAGEMENT, LLC" | SPRINGFIELD, MO
  [~] UPD  "CAPE AIR CHARTER" | CAPE GIRARDEAU, MO
  [~] UPD  "CENTRAL AIR SOUTHWEST" | MOSBY, MO
  [~] UPD  "CHOPPER CHARTER BRANSON LLC" | BRANSON, MO
  [~] UPD  "CORPORATE AIRCRAFT MANAGEMENT, INC." | ST LOUIS, MO
  [~] UPD  "EASTERN AIR EXPRESS/EASTERN AIRLINES" | KANSAS CITY, MO
  [~] UPD  "KALEIDOSCOPE CHARTER SERVICES CORP." | KANSAS CITY, MO
  [~] UPD  "R.L.S. RENTAL COMPANY" | JOPLIN, MO
  [~] UPD  "SEATTLE AIRCRAFT CHARTER" | TRENTON, MO
  [~] UPD  "SPIRITJETS" | ST LOUIS, MO
  [~] UPD  "AERO QUEST LLC" | OLIVE BRANCH, MS
  [~] UPD  "CHEVRON USA PRODUCTION COMPANY" | PICAYUNE, MS
  [~] UPD  "EDS FLIGHT COMPANY, INC." | RIDGELAND, MS
  [~] UPD  "FLITE AIR CHARTER LLC" | VICKSBURG, MS
  [~] UPD  "JACKSON AIR CHARTER, INC" | JACKSON, MS
  [~] UPD  "MERCURY AVIATION INC" | FLOWOOD, MS
  [~] UPD  "MISSISSIPPI AIR EXPRESS" | JACKSON, MS
  [~] UPD  "NICHOLAS SERVICES, LLC" | OXFORD, MS
  [~] UPD  "NORTH AMERICAN AIR CHARTER, INC." | JACKSON, MS
  [~] UPD  "TENAX AIR SERVICES LLC" | RIDGELAND, MS
  [~] UPD  "A.L.E.R.T. KALISPELL REGIONAL MEDICAL CENTER INC." | KALISPELL, MT
  [~] UPD  "AV8-ORR HELICOPTER SERVICES" | HAMILTON, MT
  [~] UPD  "BACKCOUNTRY FLYING EXPERIENCE, INC." | KALISPELL, MT
  [~] UPD  "BILLINGS FLYING SERVICE, INC." | BILLINGS, MT
  [~] UPD  "BLACK KNIGHT AVIATION SERVICES LLC" | KALISPELL, MT
  [~] UPD  "BRIDGER AEROSPACE" | BELGRADE, MT
  [~] UPD  "BULL MOUNTAIN AVIATION" | ROUNDUP, MT
  [~] UPD  "CENTRAL COPTERS, INC." | BOZEMAN, MT
  [~] UPD  "CORPORATE AIR" | BILLINGS, MT
  [~] UPD  "CTP AVIATION" | BOZEMAN, MT
  [~] UPD  "DALLAS AERO & SALES" | Poplar, MT
  [~] UPD  "EDWARDS JET CENTER" | BILLINGS, MT
  [~] UPD  "EXEC AIR MONTANA LLC" | HELENA, MT
  [~] UPD  "EXEC AIR MONTANA, INC. DBA SKY SERVICE" | HELENA, MT
  [~] UPD  "GALT RANCH AVIATION LLC" | WHITE SULPHUR SPRINGS, MT
  [~] UPD  "GLACIER AVIATION SERVICES" | KALISPELL, MT
  [~] UPD  "GLACIER JET CENTER" | KALISPELL, MT
  [~] UPD  "HELI-1 CORPORATION" | MISSOULA, MT
  [~] UPD  "LONAIRE FLYING SERVICE INC" | MILES CITY, MT
  [~] UPD  "LONE MOUNTAIN HELICOPTERS LLC" | BELGRADE, MT
  [~] UPD  "LOSCHEIDER HELICOPTER, INC" | BOZEMAN, MT
  [~] UPD  "MINUTEMAN AVIATION, INC." | MISSOULA, MT
  [~] UPD  "MISSION MOUNTAIN FLYING SERVICES, LLC" | KALISPELL, MT
  [~] UPD  "MONTANA AIRCRAFT, INC." | BOZEMAN, MT
  [~] UPD  "NEPTUNE AVIATION SERVICES, INC." | MISSOULA, MT
  [~] UPD  "NORTHEAST MONTANA STAT AIR AMBULANCE" | GLASGOW, MT
  [~] UPD  "NORTHEAST MONTANA STAT AIR AMBULANCE COOPERATIVE" | GLASGOW, MT
  [~] UPD  "NORTHERN WINGS AVIATION" | BOZEMAN, MT
  [~] UPD  "PIEDMONT AIR INC" | HELENA, MT
  [~] UPD  "RB AVIATION" | KALISPELL, MT
  [~] UPD  "RED EAGLE AVIATION, INC." | KALISPELL, MT
  [~] UPD  "RICHLAND AVIATION" | SIDNEY, MT
  [~] UPD  "SKYLINE AVIATION" | LEWISTOWN, MT
  [~] UPD  "SUMMIT AVIATION, INC." | BELGRADE, MT
  [~] UPD  "TAYLOR AVIATION INC" | FORT BENTON, MT
  [~] UPD  "TREASURE STATE AEROSPACE, LLC" | BELGRADE, MT
  [~] UPD  "AIR CHARTER EXPRESS, LLC" | GREENSBORO, NC
  [~] UPD  "AIR TRANSPORT SERVICES, INC." | LEXINGTON, NC
  [~] UPD  "BANNER ELK AVIATION LLC" | BANNER ELK, NC
  [~] UPD  "BARRIER ISLAND AVIATION, LTD" | MANTEO, NC
  [~] UPD  "BASS AVIATION DBA AIR CARE" | ROCKY MOUNT, NC
  [~] UPD  "BEAR MOUNTAIN AIR LLC" | GREENSBORO, NC
  [~] UPD  "BELLAIR" | RALEIGH/DURHAM, NC
  [~] UPD  "BLUE STAR PROPERTIES LLC" | THOMASVILLE, NC
  [~] UPD  "CAUSEY AVIATION SERVICE, INC." | RALEIGH/DURHAM, NC
  [~] UPD  "CAUSEY AVIATION UNMANNED INC" | LIBERTY, NC
  [~] UPD  "CHARLOTTE HELICOPTERS INC" | WAXHAW, NC
  [~] UPD  "CHARTER AIR, INC." | MT. OLIVE, NC
  [~] UPD  "CROW EXECUTIVE AIR, INC." | STATESVILLE, NC
  [~] UPD  "DARE COUNTY" | MANTEO, NC
  [~] UPD  "DIRECT JET CHARTER, LLC" | GREENSBORO, NC
  [~] UPD  "EXCLUSIVE JETS LLC" | KINSTON, NC
  [~] UPD  "FLIGHTGEST AVIATION" | RALEIGH/DURHAM, NC
  [~] UPD  "FLYCAROLINA LLC" | CHARLOTTE, NC
  [~] UPD  "FLYEXCLUSIVE" | KINSTON, NC
  [~] UPD  "GREENWOOD HELICOPTERS, INC." | CHOCOWINITY, NC
  [~] UPD  "HELIVISION, LLC" | CONCORD, NC
  [~] UPD  "HMS HOLDINGS, LLC" | CONCORD, NC
  [~] UPD  "HOUSTON AIR INC" | GASTONIA, NC
  [~] UPD  "JET EXCELLENCE, LLC" | RALEIGH/DURHAM, NC
  [~] UPD  "JETSAFE" | RUTHERFORDTON, NC
  [~] UPD  "KOURY AVIATION, INC." | GREENSBORO, NC
  [~] UPD  "MIL2ATP, INC." | PIKEVILLE, NC
  [~] UPD  "MOUNTAIN AIR CARGO, INC." | DENVER, NC
  [~] UPD  "MTJ AVIATION" | CHARLOTTE, NC
  [~] UPD  "NOBLE AIR CHARTER" | ASHEVILLE, NC
  [~] UPD  "NORTH STAR AERO SERVICES, INC." | SANFORD, NC
  [~] UPD  "SKY NIGHT LLC" | KINSTON, NC
  [~] UPD  "SKYSOUTH AVIATION" | BURLINGTON, NC
  [~] UPD  "SPANISHTOWN ENGINEERING, LLC" | GREENVILLE, NC
  [~] UPD  "TOTAL FLIGHT SOLUTIONS LLC" | LOUISBURG, NC
  [~] UPD  "U.S. HELICOPTERS, INC." | MARSHVILLE, NC
  [~] UPD  "ZIPLINE INTERNATIONAL INC" | CONCORD, NC
  [~] UPD  "ALEUTIAN SPECIALTY AVIATION, INC." | FARGO, ND
  [~] UPD  "BISMARCK AERO CENTER" | BISMARCK, ND
  [~] UPD  "BISMARCK AIR MEDICAL" | BISMARCK, ND
  [~] UPD  "EXECUTIVE AIR TAXI CORP." | BISMARCK, ND
  [~] UPD  "EXECUTIVE AIR TAXI CORPORATION" | BISMARCK, ND
  [~] UPD  "FARGO JET CENTER" | FARGO, ND
  [~] UPD  "GFK FLIGHT SUPPORT" | GRAND FORKS, ND
  [~] UPD  "SKYSKOPES INC." | MANDAN, ND
  [~] UPD  "TRAVEL AIR AMERICA LLC" | FARGO, ND
  [~] UPD  "WESTERN EDGE AVIATION LLC" | DICKINSON, ND
  [~] UPD  "CLAUSEN AVIATION, L.L.C." | NORFOLK, NE
  [~] UPD  "DUNCAN AVIATION, INC." | LINCOLN, NE
  [~] UPD  "SILVERHAWK AVIATION" | OMAHA, NE
  [~] UPD  "SOUTH SIDE CORPORATION" | LOOMIS, NE
  [~] UPD  "SUBURBAN AIR EXPRESS, INC." | BLAIR, NE
  [~] UPD  "SUBURBAN AIR FREIGHT, INC." | OMAHA, NE
  [~] UPD  "TREGO/DUGAN AVIATION" | NORTH PLATTE, NE
  [~] UPD  "AIR DIRECT AIRWAYS" | NASHUA, NH
  [~] UPD  "AIR NEW ENGLAND LLC" | PORTSMOUTH, NH
  [~] UPD  "COBALT AIR, LLC" | PORTSMOUTH, NH
  [~] UPD  "DAE AVIATION ENTERPRISES CORP." | LACONIA, NH
  [~] UPD  "DELTA JET, LTD." | PEMBROKE, NH
  [~] UPD  "JBI HELICOPTER SERVICES" | PEMBROKE, NH
  [~] UPD  "JET AIRWAYS, INC." | NASHUA, NH
  [~] UPD  "NEW ENGLAND AIR TRANSPORT" | PORTSMOUTH, NH
  [~] UPD  "OIA AIR CORP." | NASHUA, NH
  [~] UPD  "SILVER RANCH AIRPARK, INC." | JAFFREY, NH
  [~] UPD  "AIR CHARTERS, INC." | TETERBORO, NJ
  [~] UPD  "ANALAR CO." | PRINCETON, NJ
  [~] UPD  "AVIATION CHARTERS, INC." | TRENTON, NJ
  [~] UPD  "AVIATION RESOURCE MANAGEMENT" | TETERBORO, NJ
  [~] UPD  "AXCESS AIR LLC" | MOUNT HOLLY, NJ
  [~] UPD  "CARLISLE AIR GROUP" | TETERBORO, NJ
  [~] UPD  "CATALYST AVIATION, LLC." | HAMMONTON, NJ
  [~] UPD  "CHARM CITY AVIATION, LLC" | CALDWELL, NJ
  [~] UPD  "EA-AMERICAS" | TETERBORO, NJ
  [~] UPD  "EAST WEST HELICOPTER LLC" | KEARNY, NJ
  [~] UPD  "ELITAVIA MALTA LTD" | TETERBORO, NJ
  [~] UPD  "FL AVIATION CORP" | MORRISTOWN, NJ
  [~] UPD  "G JETS, INTL." | WALL TOWNSHIP, NJ
  [~] UPD  "GLOBAL FEEDER SERVICES, LLC" | TRENTON, NJ
  [~] UPD  "HELICOPTER FLIGHT SERVICES" | LINDEN, NJ
  [~] UPD  "HELIFLITE" | KEARNY, NJ
  [~] UPD  "HELIFLITE SHARES LLC" | KEARNY, NJ
  [~] UPD  "LAMPIN AVIATION LLC" | PRINCETON, NJ
  [~] UPD  "MAKLEE AIR, LLC" | FAIRFIELD, NJ
  [~] UPD  "NOBLE ADVERTISING INC" | EWING TOWNSHIP, NJ
  [~] UPD  "ON DEMAND AIR LLC" | NUTLEY, NJ
  [~] UPD  "PLATINUM HELICOPTERS, LLC." | PRINCETON, NJ
  [~] UPD  "POLARIS AVIATION SOLUTIONS, LLC" | TETERBORO, NJ
  [~] UPD  "SHORT HILLS AVIATION SERVICES, INC." | MORRISTOWN, NJ
  [~] UPD  "SKY RIVER HELICOPTERS LLC" | PITTSTOWN, NJ
  [~] UPD  "SOMERSET AIR SERVICE" | SOMERVILLE, NJ
  [~] UPD  "WAY TO GO AERO, INC." | OCEAN CITY, NJ
  [~] UPD  "WHEELS UP PRIVATE JETS LLC" | TETERBORO, NJ
  [~] UPD  "WORLDWIDE JET CHARTER, INC." | TETERBORO, NJ
  [~] UPD  "ZIP AVIATION" | CALDWELL, NJ
  [~] UPD  "AERO TECH, LLC" | CLOVIS, NM
  [~] UPD  "AEROLYNX" | ALBUQUERQUE, NM
  [~] UPD  "AIRDIALOG, LLC" | ALBUQUERQUE, NM
  [~] UPD  "BIOTECH AVIATION" | ALBUQUERQUE, NM
  [~] UPD  "BLUE J. AIR" | ALBUQUERQUE, NM
  [~] UPD  "BODE AVIATION, INC." | ALBUQUERQUE, NM
  [~] UPD  "CORVUS, LLC" | CLOVIS, NM
  [~] UPD  "CSI AVIATION, INC" | ALBUQUERQUE, NM
  [~] UPD  "ED'S FLYING SERVICE, INC." | ALAMOGORDO, NM
  [~] UPD  "ILLUMINAIRE CHARTER LLC" | ALBUQUERQUE, NM
  [~] UPD  "MED FLIGHT AIR AMBULANCE, INC." | ALBUQUERQUE, NM
  [~] UPD  "MIKE ECHO AVIATION INC" | ALBUQUERQUE, NM
  [~] UPD  "MOUNTAIN AIR HELICOPTERS, INC." | LOS LUNAS, NM
  [~] UPD  "MOUNTAIN AVIATION ENTERPRISES LTD." | ALBUQUERQUE, NM
  [~] UPD  "NORD AVIATION, INC." | SANTA TERESA, NM
  [~] UPD  "OREGON SUNSTONE AVIATION LLC" | ALBURQUEQUE, NM
  [~] UPD  "SOUTH AERO, INC." | ALBUQUERQUE, NM
  [~] UPD  "SOUTHWEST SAFARIS" | SANTA FE, NM
  [~] UPD  "VERTICAL LIMIT AVIATION LLC" | ALBUQUERQUE, NM
  [~] UPD  "5 STAR GRAND CANYON HELICOPTER TOURS, LLC" | LAS VEGAS, NV
  [~] UPD  "AERO-COPTERS OF ARIZONA INC" | LAS VEGAS, NV
  [~] UPD  "AIR LIFT INTERNATIONAL LLC" | HENDERSON, NV
  [~] UPD  "AIR SMART SHARE" | LAS VEGAS, NV
  [~] UPD  "AIRTAHOE" | MINDEN, NV
  [~] UPD  "ALLEGIANT AIR" | LAS VEGAS, NV
  [~] UPD  "CAPITAL JET CHARTER CORPORATION" | RENO, NV
  [~] UPD  "CHARTER AIRLINES, LLC." | LAS VEGAS, NV
  [~] UPD  "CORPORATE AIR TRAVEL, LLC" | RENO, NV
  [~] UPD  "EL AERO SERVICES, LLC." | CARSON CITY, NV
  [~] UPD  "FLY SIN CITY LLC" | JEAN, NV
  [~] UPD  "GRAND CANYON AIRLINES" | BOULDER CITY, NV
  [~] UPD  "GREAT WESTERN AIR DBA CIRRUS AVIATION SERVICES LLC" | LAS VEGAS, NV
  [~] UPD  "GREAT WESTERN AIR LLC" | LAS VEGAS, NV
  [~] UPD  "HANGAR 7 AVIATION" | LAS VEGAS, NV
  [~] UPD  "HIGHROLL AIR INC" | LAS VEGAS, NV
  [~] UPD  "HUTT AVIATION, INC." | MINDEN, NV
  [~] UPD  "JET EDGE INTERNATIONAL - VISTA JET" | LAS VEGAS, NV
  [~] UPD  "MARC AIR" | MINDEN, NV
  [~] UPD  "MAVERICK HELICOPTER INC" | HENDERSON, NV
  [~] UPD  "MEDIATEL GROUP LLC" | NORTH LAS VEGAS, NV
  [~] UPD  "MINDWINDER LTD" | RENO, NV
  [~] UPD  "MOUNTAIN LION AVIATION" | RENO, NV
  [~] UPD  "PRESTIGE AIR GROUP" | LAS VEGAS, NV
  [~] UPD  "RENO FLIGHT SERVICES, INC." | MINDEN, NV
  [~] UPD  "RURAL MEDEVAC ALLIANCE" | YERINGTON, NV
  [~] UPD  "SILVER SAGE AVIATION, LLC" | RENO, NV
  [~] UPD  "SKYDANCE HELICOPTERS OF NORTHERN NEVADA INC" | MINDEN, NV
  [~] UPD  "SKYLINE HELICOPTER TOURS LLC" | N. LAS VEGAS, NV
  [~] UPD  "STEELMAN AVIATION INC" | NORTH LAS VEGAS, NV
  [~] UPD  "SUNDANCE HELICOPTERS, INC." | LAS VEGAS, NV
  [~] UPD  "THRIVE AVIATION" | LAS VEGAS, NV
  [~] UPD  "TWIN OTTER AVIATION SERVICES INC" | LAS VEGAS, NV
  [~] UPD  "USAC AIRWAYS 699 LLC" | STATELINE, NV
  [~] UPD  "ZION HELICOPTERS" | LAS VEGAS, NV
  [~] UPD  "3D JETS LLC" | ORCHARD PARK, NY
  [~] UPD  "AIR METRO HELICOPTERS" | HAVERSTRAW, NY
  [~] UPD  "AIRCRAFT EVALUATION & MANAGEMENT INC." | HORSEHEADS, NY
  [~] UPD  "AIRSHARE" | BUFFALO, NY
  [~] UPD  "ALERION AVIATION" | FARMINGDALE, NY
  [~] UPD  "ALTIUS AVIATION LLC" | BINGHAMTON, NY
  [~] UPD  "ATLAS AIR, INC." | NEW YORK, NY
  [~] UPD  "BLISSJET, LLC" | JOHNSON CITY, NY
  [~] UPD  "COSTA AIR SERVICE LLC" | PAINTED POST, NY
  [~] UPD  "COVE AVIATION PARTNERS, LLC" | EAST HAMPTON, NY
  [~] UPD  "DELAWARE AVIATION LLC." | SIDNEY, NY
  [~] UPD  "EAST END HELICOPTER, LLC" | WEST HARRISON, NY
  [~] UPD  "EASTWAY AVIATION, LLC." | MELVILLE, NY
  [~] UPD  "EXCELAIRE LLC" | RONKONKOMA, NY
  [~] UPD  "FLEXJET, LLC" | ROCHESTER, NY
  [~] UPD  "FLIGHT OPTIONS LLC" | ROCHESTER, NY
  [~] UPD  "FLYING ZEBRA" | WHITE PLAINS, NY
  [~] UPD  "GO AVIATION CHARTER SERVICE INC." | POTSDAM, NY
